video_id,positive_comments,neutral_comments,negative_comments
QNxDc_QqKj0,25,9,16
qnym1IyOPgE,24,3,1
qNYZVmxsih4,19,6,6
QnZ2XZrzSNA,0,2,1
qnzfNHnmL-k,48,1,1
qN_TUHZY4GY,22,15,13
qo0tKwmYSOE,2,32,0
Qo1r7N0Crh0,0,8,1
qo6vAvg3Ifo,44,5,1
qo70kCqZx1o,34,7,0
qoAVIMqyWto,1,0,0
Qob2pX_JLcM,45,3,2
QObOrHBCiQ8,12,22,8
qoCOGqqQRx0,2,0,0
qoe8jX3Fk6U,8,24,5
qOEoOXrpefw,0,0,0
QoexDJvFnNw,18,3,2
QoFQFZ7-S90,14,0,0
qoG32IdiHq0,43,7,0
qoGi0wM-UMg,0,5,0
QoHRqKCHnaU,6,1,1
QoHyKAG6mkY,2,0,1
qoIavv2QWDg,40,6,4
QOJ23jp04Gs,29,5,0
qojLi-VHm2w,0,0,0
QoL2hmUa8Vo,22,4,0
qoM8LhfBzlA,12,19,19
qOM9DiG87h0,1,5,1
QOMjHNJsEwE,0,0,0
qOMpsmg7itQ,19,3,0
QOUY84lmPLo,1,0,0
QovYD7MGiy8,36,11,3
QoWb6wdWZSw,0,3,0
qoWT6eiMaR0,6,41,3
qoye1v6SsHE,8,1,3
QOzMW4MEeT4,9,0,0
QoZOtANBjaI,23,22,5
QP0E6deDg8o,30,2,1
qp1BxIEbkXw,25,17,8
Qp3zIS6y9K8,9,4,0
qp4YkF3cz4k,1,0,0
qp6_6Bzmqc8,0,1,0
QP7MYbOf3k4,35,11,4
qP8Twl3Sx1Q,3,1,1
qPbHuP86Asc,0,6,0
qpBpMBs1zU0,42,6,2
qpbRiicEjp4,0,1,0
qPcJGUGz8QM,0,11,0
QpcqKAxf7Uo,1,0,0
QpDbPp_FTQQ,0,0,0
QpFJIm_B1GM,3,29,9
qpI2cgAWFDA,25,6,19
QpIbSi2_lLE,17,5,0
qpiwJkRhHq8,5,14,0
qPKE1PSNcbk,2,0,1
QPkJt8gsxsc,0,1,1
qPNr6D6R6vs,0,1,0
QpnzHYjsJoI,27,19,4
qpoNlMqhkMM,3,6,4
qpQNNYMsYL4,14,2,0
Qptqk4dAa0o,4,2,0
qpUMt9US_tg,34,13,3
QPXC9SItRnk,1,0,0
QpxybL8VeYo,0,0,1
qpXz0viF-es,3,1,1
Qq21B5hjq0o,21,4,0
qq23xpxZ-CY,6,1,0
QQ2Vz3aJCRY,11,2,5
Qq3fdcTRfG0,1,7,0
Qq724pWhYyw,44,5,1
Qq8Hpew7aRQ,3,1,0
QQ8MGgX-JTk,9,2,1
qQ9Fyw2wb7o,2,19,0
qqb3XgH201Q,15,2,0
qqCBqwthWXc,3,0,1
qqckG0zn3e0,1,0,0
qQD3ifjrCTc,2,1,2
qQdPwpjWbkY,2,3,6
QqdQbDtO-0c,0,14,0
QQEx_AnYvp8,0,0,0
QQgLwgW6geU,7,2,4
qqIy_EDQbms,48,2,0
qQkMs2_fyPE,12,4,0
QQLG8UpdmjQ,10,1,2
qqlnE173eE8,1,2,0
qQLv-tN-ftE,9,1,0
qqMHex60gao,1,3,3
QQMua5omeEo,3,0,0
qqNGYilLK48,0,0,0
QQP5naneXpY,1,0,0
qQPvRdV2HFM,18,27,2
qQq5TQIHGx4,7,3,1
QQRjQsxyV50,1,0,0
qqrlm0sUpY4,6,17,4
QQSDx8ltaDc,2,1,1
QqsrIks3MwM,0,2,1
qqTjyuuncFk,0,7,0
qQTLf3PrWQQ,7,19,2
QqUbMKkHwhg,4,1,0
qqvLTSOwm8M,35,7,2
qqVo4-05rLc,5,0,0
QqW3cOTw_5I,1,1,0
QqWsHxPOldo,5,1,0
QqWV2FxFn3U,38,6,0
qqXuhaGb2js,8,6,3
QQzh0PiTwMA,6,31,1
QR1wIeR_TDY,14,5,0
Qr350D-AZHY,30,16,4
QR3Mx4MeCq0,4,1,0
Qr86Ukl1V9Q,1,2,1
qr8s4zbd39M,20,20,10
QR8XJpA6UdI,45,3,0
Qrdr_lBdIwU,4,1,1
qRDSNoJAs7E,0,1,0
qRe4jitr2-4,6,6,1
QrgF_EvvecA,11,29,10
QRGIT3PPKWw,24,6,0
Qrh-vOszOTY,0,1,0
QRi3ch8UgyY,7,28,15
Qrk2-iw6mqw,0,19,0
qRKPDhSR6xI,0,2,0
QrmElFhSe_E,13,3,0
QRmqIW0f3lI,9,2,2
qRNt0_7AjMI,5,2,0
QRP2zCLSjys,12,4,5
qrScXTMGc98,0,50,0
QrsOKfb3PVQ,11,7,4
QrTIiuFTOO0,2,2,0
QRUBATX3YPI,5,1,1
QrUj3X2R8vU,37,4,1
qRUPiK7EviI,31,15,4
QRUVtk6SpPg,38,10,2
qrVfWkxGD40,1,1,0
qRxGs45dQ3A,16,10,1
QrYp6x9GyNY,7,3,0
QS4uDpy9csM,4,1,0
qS5vWvbm1iI,0,50,0
Qs7hkRRywD4,0,5,0
QS9XGU9vdxQ,0,11,0
qsadyfehoQM,4,2,2
qSbWxlcGPA4,26,4,0
QsCpECLqEJQ,29,17,4
QSCZbtFBGvY,3,0,0
QsDzDRsL0-g,4,2,0
QSEhvejGl_k,0,2,0
qSejVYhBPq4,34,8,3
qsEpDOYb4w4,7,0,1
qsG5jGsu_pQ,1,0,0
QsgHTcvhHNU,4,1,0
QSHLU9EoWfI,18,2,11
QSHYH6hW2mE,10,9,2
qSPHWRGSvpA,29,4,2
QSP_uGolNz8,25,1,1
qsR3MK5i9hQ,3,0,1
QSR3WHX_g8Q,0,0,0
QSrVmDOH-l8,13,1,2
qSTP4fFTYYc,28,5,3
qsUfUuoTDFo,7,25,3
qsvOp_0dgo0,1,0,0
qswQM4X4JqQ,24,15,11
qsXqC4_enLc,2,0,1
qSxyeU26smc,1,0,0
QT-Q1CcVTqI,0,0,0
Qt1pflg4BqE,38,8,4
qt30oIvx4Cw,30,15,5
QT4v3U48Il0,32,7,11
qt4vhL6ow9A,0,1,0
QT530NUOYkA,0,7,0
Qt6TVwO-gko,2,2,3
QT9-Fhqqn-4,0,50,0
Qt9tlOPryaM,5,38,7
qt9wdX2Dlfc,5,36,9
qTaC138ZDSw,6,9,0
qtaiuMwch28,2,3,0
qtBhvF8BMY4,19,13,18
QTCaZV4s3Mg,0,1,0
qtfg-m_ssDA,7,38,5
QTHHNCTmd34,4,0,2
qtIyiKjsMnU,14,6,6
QtKJbbLdELs,15,3,3
qTNBHCPXtFs,6,40,4
QtNSqlHoS_0,11,7,2
qtqQNxfIBDQ,0,0,0
QtRz2zrjkSI,9,1,1
qTSx5N1hDNg,40,5,5
QttCj53_mrI,6,4,3
QttPUdVC7gU,21,1,1
qTualsH8QgU,1,49,0
qtvN1aRfkic,1,1,0
qtvZLubzZto,4,1,0
QtYM-J74BiU,8,6,3
QTzjHXzu9SM,0,4,2
QtZSixkR9NQ,13,2,1
Qu73cmYmZ5o,8,10,4
QU7F6gKU3Qg,7,6,4
Qu7NdBAlNXA,7,37,6
QU83Gv-V5Mc,24,7,4
QUDBFi8aXfw,0,0,0
QUegOzER-MI,10,3,3
qUGivlJsSRI,0,0,0
quhboD1b92o,27,5,1
quHxfqp7n38,43,5,2
QujO4uwhWWc,3,0,0
qUjv_i36zUE,21,23,6
quj_0K7_1t0,0,0,0
QUKkdmkfNSU,13,1,1
QuKrVzeWFk0,0,0,0
quKTWGWxU34,2,2,0
qULKovFRGTQ,0,4,1
QULNy79gCfU,7,0,0
QulVjuPx4DM,7,5,2
qumHZ_noVvs,2,3,0
quoOM2hCfaE,22,20,8
quQ4iWOCCpo,3,1,1
QUQFZKBo33I,0,3,0
qUS4zA7QMgk,24,13,13
qUsqAFEqU9s,0,0,0
QUSV-IPjjQE,39,9,2
qv-hdgluPoc,3,3,0
QV-isuRkkys,0,0,0
qv0je5mbnp0,0,0,0
Qv0Sh4uhjM8,9,2,1
Qv5Kzp4IIrQ,0,6,0
QvAp8sUdT8s,0,0,0
qvcBwLyT2JI,0,0,0
QvCmuEWoNTk,8,3,1
qVf4ijbXl_o,23,16,11
QVflYyhMdC4,4,0,0
QVg_O6rBdf0,1,0,2
qvISHGy_MJc,35,5,0
qvIUeWMxlhg,0,0,0
qVi_see-Grw,17,4,1
QVKilRas_fU,27,14,9
QVKq24m7FsQ,1,0,0
qvl-YsqchSo,12,4,1
qvlBDBUDGXU,0,3,0
qvlEsCIEjsg,10,0,0
qvLQ3ypxak4,4,30,2
qVlXXJMs5AE,18,13,1
QVMnRV84zhA,4,0,1
qvmWftah6lQ,25,1,0
QvNdF47xPP4,33,1,4
QvNou4BxYEw,8,1,1
qvQdMKhr6ug,9,3,1
qVrLGWnmHCE,41,4,1
QvS6Ae91VKQ,7,0,0
qVtNZsM44NU,15,0,0
qVubXJV3DQU,19,1,1
QvW1cLXbF34,32,12,6
QvYEgWWDCGg,1,1,0
QVyFEvG1hBk,40,8,2
qvZl1x670K8,0,0,0
qw-uSVmUqXw,3,1,0
Qw04RJnv-MQ,4,1,0
Qw05VQu47mA,0,0,0
qw0zZttfUaw,12,27,11
Qw1Wi_c9Rqk,39,10,1
Qw59vmoSYWU,6,6,5
qw6cL-SejWw,6,3,0
QWAS47icxKQ,38,10,2
qwB6fx8caeY,33,6,0
qWCc5gJozvM,2,1,0
qwcDt-CEvsM,2,1,3
qwCfqV9e2cg,0,0,0
qWcUAEgcaxA,27,13,10
QWCuF2zX_X8,0,0,0
QwfkgwZut-o,0,50,0
qwG3XSMp_x8,0,50,0
QwGGsquMwP8,0,0,0
QWgOpF4CyaM,0,0,0
Qwh9yIkDcO0,0,0,0
QwhgmA5Rk50,38,5,0
qwjx4yewyFQ,33,14,3
qwK7rsL93dc,0,0,0
qWlzLtU55bI,6,1,2
QWM9JVJBwxE,5,4,4
qwmd5PamyuA,9,12,3
qWMnYZJd6Lo,38,10,2
qwoDtOr7Tok,4,7,3
qwPppA3jak4,0,0,0
QWqq2SeLlS8,7,2,3
qWSb-1Nv9ZQ,20,3,1
QwUbqy4IPdY,26,23,1
qWuT5OQ07to,0,0,0
qww1ft4INuo,3,2,2
Qwwy5erqI2U,0,8,7
qww_SlDmMxg,20,6,4
QwxAvU2_BSk,1,0,0
qwz6CRtoci4,3,16,0
qWzu8Ci_PO4,22,6,11
qx2_uR2ToG8,0,0,0
Qx6f4gDmy10,2,0,0
qx7ONSbP8XA,3,2,0
qXAeHOUWJnw,6,0,2
QxBv3gfp7VM,40,8,2
qXCB71HRbo0,6,32,2
QxcoMpTBmkY,43,2,1
qxcQauLX7B4,30,8,4
QXdm8YUw61g,31,14,5
QXKE1AKe7WE,1,0,0
qXKRSgTq6FI,32,10,8
QxlrqXAnL-Y,9,3,2
qXMqamfyhyk,2,1,0
QxNY529KVdo,4,1,1
QXrJMXIq0ic,0,4,0
QXu3n3TCgPU,10,7,1
Qxvp6iJyX1U,0,22,1
QXW1C47QXqU,4,7,1
QXYUfUlBeHo,17,19,14
QxztR6lM3DU,25,5,0
QxZxk3lMEyU,1,2,0
Qx_m4sV0dJ0,8,0,0
Qy1bJ_FRJaA,2,1,1
Qy9C-kai1IY,1,1,1
qYAfwzvs9ho,2,3,2
qYbmuyM5AYA,3,13,0
QycfSwAvjx4,1,13,0
qYhL4uZqzdY,9,12,3
qYIfre3wFaw,27,10,4
qyJpCUo9SxU,15,11,3
qYjxqErAYwM,9,4,1
qyKgYlOsxu4,0,0,1
qYKmS-w69DA,8,1,1
qyLO1PEt1CI,3,6,0
QyLuY3F60L4,3,1,0
qYmINTArSSY,2,1,1
Qyn4Z-ZschQ,1,1,0
qYNGclEqInM,0,4,0
qYNkK9KHVWE,0,0,0
qYo5bknRSVg,32,4,2
Qyp7FlWF7ME,0,0,1
qypF8VHr25s,5,8,2
qYRCZg2JjMQ,6,2,2
QyUQTMoPvj8,8,5,2
QYven-ciWj0,21,5,0
qyVrMX2LKpE,0,0,0
QyxS5092oNE,27,2,6
qyyUec31540,23,4,9
qyZok3E-wBg,1,47,2
Qy_6BZHII14,8,1,0
QZ-1COdN08w,11,0,0
QZ0MsJCxQ-Y,3,43,4
Qz1Id7OQNRM,0,9,1
QZa1t-YK_ro,23,9,4
Qza_TeeaDzA,31,18,1
qzCN9q8XFUE,34,10,6
qZd3HL52ajs,37,9,4
QzdHNGFtTgw,0,16,0
QZEDTniG1FE,13,24,4
Qzegce1B0q4,27,5,18
QZh-llc5w0U,19,29,2
qZi2w18mjeU,1,0,0
QzI5zhqtXCQ,2,0,0
QzKfsrs2c_M,18,27,5
QzmPUYcCHAg,36,9,5
qzMW8dniQH4,2,1,0
QzoM_icEgbI,2,1,0
QZoyBO2n6KA,29,13,8
qzSxmM7kbRI,11,3,1
QzTs13bcEeY,8,0,0
qZtv-FJj3Bc,0,0,0
qZUJlDViB3w,35,13,2
qzvNDbacYy4,0,0,0
QZvynUsI-Wo,0,26,0
qzW0TOj9g7I,20,7,9
QZYv-324cxw,4,15,8
qZz4M82yV2Q,3,38,9
qZZrWcWXbgw,0,0,0
qZ_bnutrw3A,1,1,0
q_4J069K-Zk,36,7,7
q_4RLyHRAFg,25,9,3
Q_53awud0BY,17,26,7
q_65w8nDU30,10,6,3
q_9RSBKwIUU,0,0,0
q_9utBhlhFw,0,8,0
q_CGYo3BLAk,2,0,0
q_MZpVzDq-k,22,2,2
q_Nzai2BFAU,0,0,0
q_oVZDqwIYs,41,3,6
q_p35Iwchh0,1,2,0
Q_PiNYmDXjs,18,13,19
q_RbABV1vL8,4,0,0
Q_s-zUMqaVk,23,13,1
Q_TVEj5rCB0,0,6,0
Q_vzsv0q1CI,38,11,1
q_YXN_MMJag,1,0,0
q_Z53BtoHIo,0,5,0
r-1Yd4G7g-I,26,15,9
R-4Q8mhpFLU,23,16,11
r-6ZyZjPdcE,38,9,3
R-81rbXHdFI,21,5,3
R-agRsQA0g0,14,1,1
r-bRaRRgZI4,0,1,1
R-dL2GdZhIk,0,0,0
R-dOmjxFH7o,34,8,8
r-E9PNz3v0E,2,21,2
r-ibC05VW80,13,5,4
r-IoRt5XVuo,2,1,1
R-ngk9UeOL4,0,3,0
r-QbvXhaFEQ,25,24,1
r-tAZjWpCdY,1,17,3
R-uSg08AHOc,24,4,2
r-vS6ZGRIb4,20,6,5
r-XjQUupt8g,38,11,1
R-Z5ZSsRpx4,40,7,3
r-zhOVb6lyc,23,12,1
R0ahjpYlc64,0,0,0
R0cFMuw0GhY,15,3,0
r0gvIE101Fo,0,2,1
R0mTglD0XGA,6,23,1
R0mxzOfFRdk,25,9,6
R0NnZS0i9Zk,1,0,1
R0OR_pJG1uc,32,11,7
R0xz8FuMijo,4,0,0
r0zBq92M3CA,2,1,0
r0ZnAa_ce7Y,38,10,2
R0_lS2B5ES0,0,45,0
R10iYHqzGss,1,0,0
R1c3p6sDYQU,43,1,6
r1COHONsqxI,7,0,6
R1h4rm57UIg,34,10,6
R1Hsaf81mYA,5,3,0
r1IL2YqQ4sc,5,0,1
R1kRmuEnPDQ,14,2,1
r1kszXARWtw,19,26,1
R1PuuP1tT7Y,8,19,10
R1RzpEzs1EY,5,3,0
R1S1J4QlhhU,3,0,0
R1TAgvscws8,9,3,1
R1WEWsY72l4,21,13,10
r1z4Y1uo__g,38,11,1
r23KoYX-3fI,4,0,0
r2AoT6kP2cU,43,3,2
r2C1ahn_D6o,8,2,1
r2hLbqmvQJY,1,9,1
r2IKu79PSAU,8,2,0
r2m4duq88ao,12,0,1
R2MGOPmMb_8,4,0,1
R2MPG-jII78,42,7,1
r2ng0fXi0t0,40,7,3
r2OtuSnbFKM,10,27,3
r2pBOIPGT2c,7,21,7
R2rN4Z5qXcY,5,4,0
R2rpyOnZ2pA,0,1,0
r2sX4G5xf2g,3,6,5
R2UVsH7YpjI,0,0,0
R2wmv7P48Bc,19,25,6
R2x8wHckdlA,0,1,0
r2xprhZHErA,2,1,0
r2xyu0ine5w,26,16,8
r2_wxMoqFfQ,3,2,2
R37-ENR3tFA,15,0,2
r39m0Mh7Q3Q,32,14,4
R3efqkgDrCY,15,0,0
r3iFdWYfuKA,15,8,1
r3jcIkKcRsk,25,20,5
r3kbFesWnX8,18,1,0
r3OSb3RRuWM,9,37,4
r3R79mML9hI,12,1,0
R4-A1V1UcGo,12,38,0
R48jY-qP3-M,0,0,0
R49dX-opapU,11,13,2
R4axl2YX-7I,0,3,0
R4dRg6PIz-M,0,2,0
r4E04jtBbJs,32,5,0
R4E66n71S_M,34,8,8
R4FVi6j4g_c,11,2,0
r4jlZYFwSZY,36,8,6
r4NiXq-Fykw,38,2,4
r4OybcYtvgY,14,2,15
R4QCSmvVi9g,21,26,0
r4xHI_ghh44,4,4,3
r51XGxON8u0,0,0,0
r56IJLdLw18,3,3,0
r577LLLXkro,28,19,3
r5BS6AJLH7I,37,12,0
r5ci4q-xmuU,4,0,0
r5EAOxSkMik,5,2,0
R5FABKoyCGU,5,29,16
r5KW2okMt8c,17,25,8
R5lFcwdiF5U,3,4,3
R5PkFAQ7DtA,6,37,7
R5PMOu_seyw,0,2,0
R5qCBZLpPqY,2,0,1
R5vm3DawSc0,11,0,1
R5vvTsZ6BOc,44,5,1
R5W1kM7M1Co,3,0,0
R5wTzGWXRP0,0,0,0
R5Xhoxn_UsM,8,0,0
R5zImrLvrdw,34,11,3
R6-5OdCd62k,0,0,0
r6-O1bP2tLM,2,12,0
R6bNghmzFq4,0,0,0
r6BSCRM1a3k,38,9,3
R6bW2MZvydY,0,3,0
r6BxAUImxkM,0,0,0
R6dMed17GAw,42,0,0
R6DnrAvCNVw,0,1,0
r6f9Doj6XiQ,5,7,0
r6Hld04nv20,8,12,2
R6K_WnlKWuo,30,0,0
r6LeTV0cuTQ,3,10,1
R6opFVUTfPs,18,1,0
r6t4Y3GfAf0,1,0,0
R6X1zu6n9gg,3,2,2
r7-KMBmGfOw,2,0,0
r71Bc2mNrzY,1,0,0
R72cMOCZLTQ,27,6,17
r79GhEubykg,11,30,9
r7aB0kSiTyk,2,1,2
R7AmohhOXTc,28,9,2
r7B57S4XY7s,1,0,0
R7BdNy2ilqY,0,3,0
R7BGibTDwUU,15,3,1
R7cBAd2nrpc,30,16,1
R7d1S6rBTKg,19,6,4
r7dYa00_U98,38,8,4
r7fhFy8e-Yo,0,0,0
r7FT8ZFBlXc,0,1,0
R7j3-moHkGg,9,2,1
r7O5XAdBC3Q,4,39,7
r7P-5F6eVK4,20,8,22
r7rllrZT2Ys,7,0,0
R7S5FqwmyQI,0,0,0
r7uKVTy_kOk,2,2,0
R7UK_tKmSfk,0,2,0
r7Ut395_Ggs,5,0,0
R7vF6UuIhfU,11,4,0
R7x22ewBM5c,14,0,0
R7Xryz-B7Y8,25,12,13
R82OFXFuVQY,4,3,2
r83vND6tA24,0,0,0
R89kIk_h_Ds,0,0,0
r8bhj1kP0L0,22,24,4
R8ClrgP8Y44,24,4,2
r8oEnJvThtI,0,6,0
R8Q_QJlvh7k,5,2,1
r8UaYQXF5b4,38,6,6
r8Uw4VuCurM,41,7,2
r8waVVQzMeg,1,5,3
r8XlX6_v790,35,6,9
r8_okvzwN-k,17,8,4
r98_6Xq164c,40,9,1
r99XJ5nueHM,10,3,4
r9aBceIngPc,0,7,0
R9B5Ce_BLbk,2,6,0
r9dlre9btsw,3,40,7
R9KxzCqZ4_A,26,6,3
r9sEELQNGMg,7,7,3
r9XIXl9agGw,0,1,0
r9zgtiGwuyE,0,1,0
R9zw2CwgY5Q,10,1,1
RA2Nm4fKayw,1,26,2
RA3tkx1AyN8,5,7,5
Ra4MLfIT9IA,6,1,0
Ra6fz-L9oj8,30,14,6
rABd_9hep34,12,1,0
RAbO-HNJmZ0,0,0,0
raDgrwbJfvk,14,2,0
RAdKsNuTliM,4,1,0
RAhQs26fx4o,4,1,0
RAj-cQXFT7M,0,0,0
raKmXc_xsv8,32,17,1
RaKQDIMElwY,0,0,0
RAkZRgt1Dfw,3,34,13
RaMmdVsQnXI,44,6,0
RAmZdc9lU_8,39,6,5
ranwdsBQp1M,4,1,0
rapQ_La-ilg,1,0,0
rApvDZlJIWY,12,38,0
rAsL_snBklA,43,6,1
raUDOPD5LbQ,19,19,12
RAWdUptC75Q,22,8,20
RAZGzikoevc,4,1,0
rAZVsi7Y6oA,17,7,0
RA_RDrMvX_0,8,0,2
Ra_Y9EF6Es0,27,2,0
rb-nAuMSVlw,0,1,0
Rb2jGfVXrFc,1,3,0
rb7b_3ngKE0,7,1,2
RB9f5NS4A7E,15,9,4
RbAAwMzWSac,30,1,0
rbbaHVoR3YA,3,0,0
rBBF0VbGJsc,7,17,1
rbbKWgtcMWo,39,2,0
rBCzjl-r0eE,3,1,0
RBD3s2o1X7A,27,19,4
RBdZb_ck-1Q,0,2,0
rbEGmF7lZM4,0,0,0
rBeHxQFxK9g,32,5,3
rBeI5gbOGH0,20,7,2
RBFEaWnuZtc,44,5,1
RbH3jCPcHH4,2,6,0
rbI1vxLDAoY,0,16,0
rBikVWsktmE,0,0,0
RbKLhVOUmVY,39,9,2
rBKwlwHSmfc,1,18,11
rbnlE4uTtx8,16,10,9
rBO3bMHyUDI,0,49,1
rbQ-_7MEopA,0,0,1
RbTjJNtP5HA,4,2,1
rbTrHSbeVrc,0,0,0
rc0_IlDWmOE,34,4,5
RC3j18MJ1JA,26,10,8
Rc6vKrhhXU4,3,7,4
rC8NixrhtTQ,44,5,1
rCA1aw5KmQ4,14,0,2
RCA8P03urZE,2,0,2
rCaGtKdbnHE,16,4,1
rcBoexSey9w,2,6,7
RcEZSTSpP-U,14,1,4
RCF3meHPz7g,11,3,0
RCFJqTUuUu8,0,0,0
RCgVtkSR6v4,10,32,8
rChjTPGrSdU,1,12,0
Rcj3NDgzupo,0,0,0
RcJoOLN3hDk,0,1,0
rcKA3inaBUg,0,7,0
RCld-SDbIZc,19,8,2
RCPOw1842a0,5,2,2
RCSSEMZqFJE,16,2,1
rctQaI9SKDE,10,15,8
RCuFWk6VThM,0,0,0
rcUvX1zlaBQ,34,11,5
rcuyI2PPTx0,13,9,6
RCwe_0CJK3Y,29,2,0
RCW_ClXgZSw,0,0,0
rcXLR7hXiRc,1,10,0
rCzBUoLwf4s,0,1,0
RcZvwbTERLk,1,49,0
Rc_NBafzMwE,35,1,5
rD-N4QMMGyc,0,1,0
rd3Hwgq4lxo,25,17,8
RD3zYu_xFQQ,0,0,0
Rd4o-l90hww,3,3,3
rd5GfWcLdco,2,18,4
rdAUVXlBuf4,0,1,0
rDaV8Aj3dTo,0,10,2
RDBq-lNwAF0,1,0,0
rDB_VXVR_rg,2,1,0
rdCNv6Tvd1I,1,0,0
rdD1PMjSJMc,20,9,7
rddbjocAKPQ,37,12,1
RDEvW-qsijM,24,17,9
rDF4GHQVIoQ,2,0,0
RdfrtMcEdeE,0,1,0
RdG_LJf6wyw,0,0,0
RdhR9hXXi1M,25,4,21
RdiSvltMxPQ,0,0,0
RdlxySVRNZc,7,0,1
rdNnTuVgfYA,47,0,3
RDp80LCj3Tw,8,2,1
rdPuREPpbV0,2,1,0
RdQalsMplGw,15,9,2
rDQMGX5iYbY,4,12,0
RdsLOd4mY8E,17,4,0
RDTHTlbeUx0,0,1,0
RDWPrabOkVU,0,1,0
rDWsjCJezAk,1,12,0
rdxOefagQdE,0,20,1
RDY53BWdJ7E,37,10,3
RDYAg29Gy_E,0,2,0
rDZ6a7VR60E,36,12,2
RDznx6BSqyI,0,0,0
rdZSlaHNvVQ,5,2,7
rdZYKqIgoi4,23,6,0
rE-iR1UPkkQ,47,3,0
RE67CWgr9so,0,0,0
RE8FT0EiDKI,8,0,0
reCwNjFtwE8,13,31,6
REdKl1FY9zA,0,0,0
REeFjpOcFpc,24,1,0
rEFJx8fb5cQ,0,14,0
rEfRv_vREmw,4,0,0
REi9zgpO2WE,4,0,0
reIDckfDhP8,22,4,0
REJ7noVKgD8,1,0,1
ReJExNGMWDc,11,2,1
REJwI6sVKWs,38,7,5
REKhEPpp9-c,10,3,1
REKlAAllHMc,0,2,1
renPr2xRc04,3,1,0
renS0fTa5uY,0,0,0
ReNyS9ExVDM,2,48,0
Renz6tJGStI,1,2,0
reoLghQEEWQ,25,14,11
REOQyzzQOzc,10,2,2
REPLwfY5avw,0,2,0
RePOZ9Ny3s8,16,5,3
repQpLsfCeU,1,11,3
ReRY0eRKhR0,34,10,6
REstWfJRp34,4,2,1
rEUgan40Fm0,6,3,1
reux1ag3tPA,0,2,0
rEvX_vZhRZE,0,3,0
rewJ-aCjyxY,0,0,0
rExXN2noDvM,4,1,0
rEYWUNrjbVE,6,4,2
REZ-oscgnns,25,17,8
Rf0cZRJ5NGg,45,2,3
Rf438SpL_Yw,7,6,0
rf6Haso19PM,0,6,0
Rf7rtvD86TI,19,7,0
RF8TxyfMTbg,0,6,0
Rf9gLnFSYoQ,11,38,1
Rfa8T4T3FCs,6,2,5
rfaBNVY9qww,4,2,0
rfCUgiXkWmg,0,0,0
rFdyIgx_BDg,37,6,7
RfeqoZJK2-k,26,4,2
rFF2ZpbYCeo,4,3,0
rFgWbpoyTQI,2,0,0
RfH8dIwO1qc,1,0,0
RFJ1eA0DXZ8,0,6,0
RFJ75yRGHa8,0,5,0
RfJznOJWsWc,11,2,0
rfKAbwwOtdk,3,1,1
RFksNcuMU9s,44,3,3
RfL68QwSlZc,4,5,3
rFLK2KnW2k4,6,0,0
Rfm3jA6GmWo,1,1,1
rFmzHm2qlSI,16,11,5
RFn5whtPEqs,12,2,2
RfnoAFW2L2c,20,26,4
RFoa2jJV3M4,1,47,2
rFOkYtoOC8M,7,3,2
rfPFcIq3X2Q,1,0,0
RFpMmCJvRfk,4,2,0
rFQZp_pQHnY,20,0,1
RFsEQVyyzE4,29,7,14
RFsFntQ_Gco,32,10,3
RFSkYNzPSys,0,0,0
rFTF6OYmLYw,8,6,0
RfTZY3WHuJ4,15,2,6
RFT_sGXvXJg,14,8,2
Rfusapm0QgQ,0,2,0
RFwQJSZ2wJA,16,1,2
RFyw49Dq3HY,5,0,2
RFZ5C6UcjlA,0,9,1
RG0bZAtQz0E,0,38,0
rG51X3PUn9Y,32,11,7
RG6z5nLCWKo,2,0,0
RgA-9pCFmgA,4,2,0
rGbsKs1StX8,35,9,6
RGBxgfuTwWM,9,29,5
RGcEaWcSXTo,0,4,0
RgCKiJT4neI,3,10,5
rgCyDp7p4yk,0,1,0
rgDiQCIUeHg,7,3,1
RgE66CbPALQ,0,0,0
RgEQykFTsS8,12,2,0
RGfQ2qbMzf8,45,2,3
rgGsh8jliys,35,13,2
rgHGFiIzjZU,9,2,0
rgJi1nNYVVQ,10,2,2
rgkJiQbfE8Q,43,5,2
rgKLNQWL4rI,29,6,0
Rglf5KbSWbs,0,0,0
RGLiC3Y-ahk,2,14,8
RGmqkSRP7R4,4,1,0
RGQQbHm5Ws8,0,1,0
rGqQMxjMlZI,14,0,1
rgtZ4-sxBH8,1,1,0
RgUtnDjMcAg,1,0,0
RGuX2wMuNtg,0,0,0
rGViqjNZT1M,0,1,0
rgvzPIX82mQ,0,21,0
RGwfdtNs6v4,0,1,1
RGxweE0Ma3U,2,0,0
RGy9b9O5he0,2,0,0
RgYGUQRNx8w,33,11,4
RgYkaWqFgxQ,0,2,0
rGZ6xBVhgRQ,0,0,0
Rh051k2aatc,28,12,10
Rh26czc8LLk,42,6,2
rh5zEKWpGeA,2,2,0
RH60gGTp1tw,9,37,4
Rh8vOIufWUM,0,4,0
RHa3UAQKzDA,1,0,0
RHA_SNQmOso,42,5,3
RHc8gHkKLKo,5,0,0
RhcMBzTczGg,0,6,4
RhDw24DRQWU,1,3,0
rHE2sLNUlyg,0,0,0
rhEah2YEDzs,7,1,0
rHeM_tcFIOY,0,4,0
RhF80TyuSMc,25,1,0
RhfJZj05E7s,2,1,4
rHfNVOPf9f4,4,0,1
RHfOYeZOWLs,11,39,0
